1.19,10.919
1.186,10.829
1.182,10.739
1.178,10.649
1.173,10.559
1.169,10.469
1.164,10.379
1.16,10.289
1.155,10.201
1.151,10.116
1.146,10.031
1.141,9.945
1.136,9.86
1.132,9.774
1.127,9.687
1.123,9.602
1.118,9.516
1.112,9.429
1.107,9.344
1.102,9.258
1.098,9.172
1.093,9.085
1.087,9.001
1.079,8.919
1.072,8.836
1.065,8.758
1.058,8.68
1.051,8.602
1.044,8.525
1.037,8.447
1.03,8.37
1.022,8.293
1.014,8.216
1.007,8.137
0.998,8.062
0.988,7.995
0.978,7.931
0.968,7.87
0.958,7.811
0.948,7.752
0.938,7.69
0.928,7.631
0.917,7.572
0.907,7.512
0.897,7.453
0.886,7.392
0.875,7.332
0.865,7.272
0.854,7.212
0.843,7.153
0.832,7.092
0.821,7.033
0.81,6.973
0.799,6.913
0.788,6.86
0.778,6.805
0.767,6.753
0.757,6.699
0.746,6.647
0.736,6.592
0.725,6.539
0.714,6.485
0.703,6.43
0.693,6.376
0.682,6.319
0.671,6.264
0.66,6.208
0.649,6.15
0.638,6.094
0.628,6.037
0.618,5.985
0.609,5.932
0.6,5.877
0.59,5.823
0.581,5.768
0.572,5.712
0.562,5.658
0.553,5.601
0.544,5.54
0.536,5.478
0.527,5.414
0.519,5.349
0.511,5.286
0.502,5.219
0.495,5.152
0.487,5.084
0.48,5.017
0.474,4.95
0.468,4.881
0.463,4.811
0.457,4.742
0.452,4.669
0.447,4.598
0.443,4.521
0.438,4.449
0.434,4.371
0.431,4.293
0.428,4.213
0.426,4.133
0.423,4.053
0.421,3.979
0.422,3.944
0.422,3.903
0.423,3.864
0.425,3.827
0.427,3.791
0.429,3.758
0.432,3.727
0.435,3.698
0.438,3.672
0.442,3.647
0.445,3.623
0.449,3.601
0.453,3.581
0.456,3.562
0.46,3.544
0.464,3.528
0.47,3.514
0.475,3.502
0.481,3.49
0.486,3.479
0.492,3.469
0.497,3.459
0.503,3.449
0.508,3.44
0.514,3.432
0.52,3.424
0.525,3.416
0.531,3.409
0.536,3.402
0.542,3.394
0.547,3.386
0.553,3.377
0.558,3.368
0.563,3.359
0.569,3.349
0.574,3.337
0.579,3.324
0.584,3.309
0.588,3.292
0.593,3.274
0.598,3.254
0.603,3.232
0.607,3.209
0.611,3.184
0.615,3.156
0.619,3.126
0.622,3.094
0.625,3.062
0.628,3.029
0.63,3.005
0.633,2.958
0.636,2.903
0.639,2.847
0.642,2.791
0.645,2.732
0.647,2.675
0.65,2.618
0.652,2.557
0.655,2.499
0.657,2.441
0.66,2.383
0.662,2.325
0.664,2.267
0.667,2.208
0.67,2.15
0.672,2.093
0.675,2.033
0.678,1.976
0.68,1.919
0.683,1.86
0.686,1.804
0.689,1.743
0.692,1.689
0.696,1.633
0.699,1.574
0.702,1.517
0.706,1.458
0.709,1.402
0.713,1.343
0.717,1.287
0.721,1.236
0.724,1.175
0.728,1.119
0.732,1.06
0.736,1.006
0.741,0.95
0.745,0.901
0.75,0.84
0.756,0.787
0.762,0.732
0.768,0.686
0.775,0.627
0.781,0.576
0.787,0.523
0.794,0.469
0.801,0.423
0.807,0.365
0.814,0.311
0.821,0.26
0.826,0.208
0.823,0.224
0.819,0.245
0.817,0.255
0.82,0.231
0.821,0.227
0.826,0.191
0.833,0.144
0.839,0.099
0.846,0.055
0.852,0.011
0.859,-0.035
0.866,-0.079
0.873,-0.125
0.88,-0.168
0.887,-0.212
0.895,-0.253
0.902,-0.297
0.909,-0.342
0.916,-0.389
0.924,-0.429
0.931,-0.471
0.939,-0.519
0.946,-0.557
0.954,-0.603
0.962,-0.644
0.97,-0.688
0.978,-0.733
0.986,-0.773
0.994,-0.814
1.002,-0.857
1.01,-0.895
1.018,-0.941
1.027,-0.981
1.035,-1.023
1.043,-1.067
1.053,-1.1
1.065,-1.134
1.076,-1.179
1.087,-1.216
1.098,-1.254
1.109,-1.283
1.12,-1.324
1.131,-1.357
1.142,-1.39
1.154,-1.435
1.165,-1.472
1.175,-1.497
1.187,-1.536
1.198,-1.576
1.208,-1.606
1.219,-1.649
1.229,-1.681
1.239,-1.714
1.249,-1.762
1.26,-1.797
1.274,-1.83
1.287,-1.848
1.301,-1.882
1.315,-1.919
1.329,-1.957
1.343,-1.978
1.356,-2.02
1.37,-2.044
1.384,-2.068
1.398,-2.093
1.413,-2.14
1.427,-2.167
1.441,-2.195
1.455,-2.224
1.47,-2.254
1.484,-2.261
1.499,-2.293
1.513,-2.325
1.528,-2.359
1.546,-2.365
1.566,-2.396
1.585,-2.427
1.606,-2.431
1.626,-2.466
