0.64,6.09,,,,,,,
0.63,6.032,,,,,,,
0.62,5.979,,,,,,,
0.611,5.927,,,,,,,
0.602,5.871,,,,,,,
0.593,5.818,,,,,,,
0.584,5.763,,,,,,,
0.575,5.71,,,,,,,
0.565,5.655,,,,,,,
0.556,5.598,,,,,,,
0.547,5.543,,,,,,,
0.539,5.481,,,,,,,
0.531,5.417,,,,,,,
0.523,5.353,,,,,,,
0.515,5.289,,,,,,,
0.507,5.223,,,,,,,
0.499,5.157,,,,,,,
0.492,5.091,,,,,,,
0.484,5.02,,,,,,,
0.478,4.953,,,,,,,
0.473,4.885,,,,,,,
0.468,4.815,,,,,,,
0.462,4.745,,,,,,,
0.458,4.673,,,,,,,
0.453,4.6,,,,,,,
0.449,4.526,,,,,,,
0.445,4.452,,,,,,,
0.441,4.376,,,,,,,
0.439,4.296,,,,,,,
0.438,4.219,,,,,,,
0.437,4.138,,,,,,,
0.436,4.068,,,,,,,
0.437,4.037,,,,,,,
0.438,3.999,,,,,,,
0.44,3.963,,,,,,,
0.441,3.926,,,,,,,
0.443,3.891,,,,,,,
0.445,3.858,,,,,,,
0.447,3.827,,,,,,,
0.45,3.798,,,,,,,
0.453,3.771,,,,,,,
0.456,3.745,,,,,,,
0.459,3.721,,,,,,,
0.463,3.699,,,,,,,
0.466,3.678,,,,,,,
0.471,3.659,,,,,,,
0.476,3.642,,,,,,,
0.481,3.626,,,,,,,
0.486,3.611,,,,,,,
0.491,3.598,,,,,,,
0.496,3.586,,,,,,,
0.501,3.574,,,,,,,
0.506,3.563,,,,,,,
0.512,3.551,,,,,,,
0.517,3.541,,,,,,,
0.522,3.531,,,,,,,
0.527,3.521,,,,,,,
0.533,3.512,,,,,,,
0.538,3.504,,,,,,,
0.543,3.496,,,,,,,
0.548,3.486,,,,,,,
0.554,3.477,,,,,,,
0.559,3.466,,,,,,,
0.564,3.455,,,,,,,
0.569,3.444,,,,,,,
0.574,3.433,,,,,,,
0.579,3.42,,,,,,,
0.583,3.405,,,,,,,
0.588,3.388,,,,,,,
0.592,3.371,,,,,,,
0.597,3.352,,,,,,,
0.602,3.333,,,,,,,
0.606,3.311,,,,,,,
0.61,3.287,,,,,,,
0.614,3.261,,,,,,,
0.618,3.234,,,,,,,
0.621,3.206,,,,,,,
0.624,3.175,,,,,,,
0.627,3.143,,,,,,,
0.63,3.11,,,,,,,
0.632,3.078,,,,,,,
0.634,3.055,,,,,,,
0.637,3.008,,,,,,,
0.64,2.95,,,,,,,
0.643,2.895,,,,,,,
0.645,2.838,,,,,,,
0.648,2.779,,,,,,,
0.65,2.723,,,,,,,
0.652,2.663,,,,,,,
0.655,2.606,,,,,,,
0.657,2.547,,,,,,,
0.66,2.49,,,,,,,
0.662,2.43,,,,,,,
0.664,2.373,,,,,,,
0.667,2.313,,,,,,,
0.669,2.255,,,,,,,
0.672,2.199,,,,,,,
0.674,2.14,,,,,,,
0.677,2.082,,,,,,,
0.68,2.022,,,,,,,
0.682,1.963,,,,,,,
0.685,1.907,,,,,,,
0.688,1.848,,,,,,,
0.691,1.79,,,,,,,
0.694,1.734,,,,,,,
0.698,1.676,,,,,,,
0.701,1.62,,,,,,,
0.704,1.561,,,,,,,
0.707,1.506,,,,,,,
0.711,1.448,,,,,,,
0.715,1.393,,,,,,,
0.718,1.335,,,,,,,
0.722,1.282,,,,,,,
0.726,1.227,,,,,,,
0.73,1.169,,,,,,,
0.733,1.107,,,,,,,
0.737,1.051,,,,,,,
0.742,0.993,,,,,,,
0.746,0.942,,,,,,,
0.751,0.888,,,,,,,
0.757,0.833,,,,,,,
0.763,0.787,,,,,,,
0.769,0.729,,,,,,,
0.776,0.678,,,,,,,
0.782,0.625,,,,,,,
0.788,0.57,,,,,,,
0.795,0.526,,,,,,,
0.802,0.466,,,,,,,
0.808,0.419,,,,,,,
0.815,0.359,,,,,,,
0.822,0.314,,,,,,,
0.827,0.257,,,,,,,
0.824,0.272,,,,,,,
0.82,0.292,,,,,,,
0.819,0.295,,,,,,,
0.822,0.274,,,,,,,
0.822,0.27,,,,,,,
0.827,0.233,,,,,,,
0.834,0.186,,,,,,,
0.841,0.143,,,,,,,
0.848,0.097,,,,,,,
0.854,0.05,,,,,,,
0.861,0.006,,,,,,,
0.868,-0.041,,,,,,,
0.875,-0.084,,,,,,,
0.882,-0.13,,,,,,,
0.889,-0.177,,,,,,,
0.897,-0.22,,,,,,,
0.904,-0.266,,,,,,,
0.911,-0.309,,,,,,,
0.919,-0.353,,,,,,,
0.926,-0.396,,,,,,,
0.934,-0.44,,,,,,,
0.941,-0.486,,,,,,,
0.949,-0.533,,,,,,,
0.957,-0.575,,,,,,,
0.965,-0.619,,,,,,,
0.973,-0.659,,,,,,,
0.981,-0.707,,,,,,,
0.989,-0.75,,,,,,,
0.997,-0.787,,,,,,,
1.005,-0.833,,,,,,,
1.013,-0.873,,,,,,,
1.022,-0.915,,,,,,,
1.031,-0.958,,,,,,,
1.039,-1.003,,,,,,,
1.048,-1.04,,,,,,,
1.06,-1.084,,,,,,,
1.071,-1.121,,,,,,,
1.082,-1.159,,,,,,,
1.093,-1.189,,,,,,,
1.105,-1.23,,,,,,,
1.116,-1.262,,,,,,,
1.127,-1.307,,,,,,,
1.138,-1.342,,,,,,,
1.15,-1.378,,,,,,,
1.161,-1.416,,,,,,,
1.172,-1.442,,,,,,,
1.183,-1.483,,,,,,,
1.195,-1.525,,,,,,,
1.206,-1.556,,,,,,,
1.217,-1.587,,,,,,,
1.227,-1.635,,,,,,,
1.237,-1.67,,,,,,,
1.248,-1.706,,,,,,,
1.258,-1.743,,,,,,,
1.272,-1.778,,,,,,,
1.286,-1.814,,,,,,,
1.299,-1.834,,,,,,,
1.313,-1.873,,,,,,,
1.327,-1.913,,,,,,,
1.341,-1.937,,,,,,,
1.355,-1.961,,,,,,,
1.369,-2.006,,,,,,,
1.383,-2.033,,,,,,,
1.398,-2.061,,,,,,,
1.412,-2.089,,,,,,,
1.426,-2.118,,,,,,,
1.44,-2.149,,,,,,,
1.455,-2.18,,,,,,,
1.469,-2.212,,,,,,,
1.484,-2.246,,,,,,,
1.498,-2.255,,,,,,,
1.513,-2.29,,,,,,,
1.528,-2.327,,,,,,,
1.546,-2.334,,,,,,,
1.566,-2.368,,,,,,,
1.586,-2.375,,,,,,,
1.606,-2.411,,,,,,,
1.628,-2.416,,,,,,,
1.648,-2.458,,,,,,,
