0.673,6.24,,,,,,,
0.662,6.184,,,,,,,
0.652,6.129,,,,,,,
0.642,6.075,,,,,,,
0.632,6.019,,,,,,,
0.622,5.964,,,,,,,
0.614,5.911,,,,,,,
0.605,5.86,,,,,,,
0.596,5.805,,,,,,,
0.587,5.752,,,,,,,
0.579,5.696,,,,,,,
0.57,5.642,,,,,,,
0.562,5.586,,,,,,,
0.553,5.527,,,,,,,
0.545,5.469,,,,,,,
0.537,5.411,,,,,,,
0.529,5.35,,,,,,,
0.521,5.285,,,,,,,
0.514,5.22,,,,,,,
0.507,5.154,,,,,,,
0.5,5.086,,,,,,,
0.493,5.019,,,,,,,
0.487,4.95,,,,,,,
0.481,4.882,,,,,,,
0.476,4.812,,,,,,,
0.471,4.741,,,,,,,
0.467,4.668,,,,,,,
0.463,4.598,,,,,,,
0.459,4.525,,,,,,,
0.458,4.45,,,,,,,
0.456,4.37,,,,,,,
0.455,4.295,,,,,,,
0.454,4.222,,,,,,,
0.454,4.189,,,,,,,
0.455,4.151,,,,,,,
0.457,4.115,,,,,,,
0.458,4.08,,,,,,,
0.46,4.047,,,,,,,
0.462,4.015,,,,,,,
0.464,3.984,,,,,,,
0.467,3.956,,,,,,,
0.47,3.93,,,,,,,
0.474,3.906,,,,,,,
0.478,3.883,,,,,,,
0.483,3.862,,,,,,,
0.487,3.842,,,,,,,
0.492,3.822,,,,,,,
0.496,3.804,,,,,,,
0.501,3.787,,,,,,,
0.506,3.771,,,,,,,
0.511,3.757,,,,,,,
0.516,3.742,,,,,,,
0.521,3.729,,,,,,,
0.526,3.716,,,,,,,
0.531,3.703,,,,,,,
0.535,3.691,,,,,,,
0.54,3.679,,,,,,,
0.545,3.666,,,,,,,
0.55,3.655,,,,,,,
0.555,3.644,,,,,,,
0.56,3.633,,,,,,,
0.565,3.621,,,,,,,
0.57,3.607,,,,,,,
0.575,3.593,,,,,,,
0.579,3.579,,,,,,,
0.584,3.564,,,,,,,
0.588,3.547,,,,,,,
0.593,3.529,,,,,,,
0.597,3.509,,,,,,,
0.601,3.49,,,,,,,
0.606,3.47,,,,,,,
0.61,3.449,,,,,,,
0.614,3.424,,,,,,,
0.618,3.399,,,,,,,
0.622,3.37,,,,,,,
0.625,3.342,,,,,,,
0.628,3.313,,,,,,,
0.631,3.282,,,,,,,
0.633,3.25,,,,,,,
0.636,3.218,,,,,,,
0.638,3.184,,,,,,,
0.64,3.148,,,,,,,
0.641,3.129,,,,,,,
0.643,3.081,,,,,,,
0.646,3.025,,,,,,,
0.649,2.969,,,,,,,
0.651,2.91,,,,,,,
0.653,2.851,,,,,,,
0.655,2.795,,,,,,,
0.657,2.736,,,,,,,
0.659,2.678,,,,,,,
0.662,2.62,,,,,,,
0.664,2.563,,,,,,,
0.666,2.503,,,,,,,
0.669,2.445,,,,,,,
0.671,2.386,,,,,,,
0.674,2.329,,,,,,,
0.676,2.271,,,,,,,
0.678,2.211,,,,,,,
0.68,2.152,,,,,,,
0.683,2.096,,,,,,,
0.686,2.037,,,,,,,
0.688,1.978,,,,,,,
0.691,1.92,,,,,,,
0.694,1.865,,,,,,,
0.697,1.807,,,,,,,
0.701,1.753,,,,,,,
0.704,1.696,,,,,,,
0.707,1.636,,,,,,,
0.711,1.581,,,,,,,
0.714,1.53,,,,,,,
0.717,1.469,,,,,,,
0.721,1.413,,,,,,,
0.724,1.355,,,,,,,
0.728,1.303,,,,,,,
0.732,1.248,,,,,,,
0.735,1.191,,,,,,,
0.739,1.131,,,,,,,
0.743,1.079,,,,,,,
0.748,1.026,,,,,,,
0.753,0.971,,,,,,,
0.759,0.914,,,,,,,
0.765,0.868,,,,,,,
0.772,0.806,,,,,,,
0.777,0.755,,,,,,,
0.784,0.702,,,,,,,
0.79,0.647,,,,,,,
0.797,0.606,,,,,,,
0.803,0.546,,,,,,,
0.81,0.503,,,,,,,
0.817,0.457,,,,,,,
0.824,0.396,,,,,,,
0.828,0.34,,,,,,,
0.825,0.354,,,,,,,
0.821,0.374,,,,,,,
0.823,0.358,,,,,,,
0.825,0.346,,,,,,,
0.825,0.342,,,,,,,
0.83,0.307,,,,,,,
0.837,0.26,,,,,,,
0.844,0.216,,,,,,,
0.85,0.166,,,,,,,
0.857,0.12,,,,,,,
0.864,0.071,,,,,,,
0.871,0.026,,,,,,,
0.878,-0.021,,,,,,,
0.885,-0.065,,,,,,,
0.892,-0.111,,,,,,,
0.9,-0.156,,,,,,,
0.907,-0.203,,,,,,,
0.915,-0.246,,,,,,,
0.922,-0.298,,,,,,,
0.93,-0.341,,,,,,,
0.938,-0.385,,,,,,,
0.945,-0.431,,,,,,,
0.953,-0.478,,,,,,,
0.961,-0.519,,,,,,,
0.969,-0.562,,,,,,,
0.977,-0.606,,,,,,,
0.985,-0.653,,,,,,,
0.993,-0.691,,,,,,,
1.002,-0.741,,,,,,,
1.01,-0.783,,,,,,,
1.018,-0.827,,,,,,,
1.027,-0.873,,,,,,,
1.036,-0.909,,,,,,,
1.044,-0.958,,,,,,,
1.056,-0.994,,,,,,,
1.067,-1.031,,,,,,,
1.079,-1.069,,,,,,,
1.09,-1.11,,,,,,,
1.102,-1.152,,,,,,,
1.114,-1.182,,,,,,,
1.125,-1.227,,,,,,,
1.136,-1.26,,,,,,,
1.147,-1.294,,,,,,,
1.159,-1.329,,,,,,,
1.171,-1.366,,,,,,,
1.182,-1.404,,,,,,,
1.193,-1.443,,,,,,,
1.205,-1.484,,,,,,,
1.216,-1.509,,,,,,,
1.227,-1.554,,,,,,,
1.238,-1.582,,,,,,,
1.249,-1.632,,,,,,,
1.26,-1.661,,,,,,,
1.274,-1.71,,,,,,,
1.287,-1.738,,,,,,,
1.301,-1.769,,,,,,,
1.315,-1.8,,,,,,,
1.329,-1.833,,,,,,,
1.343,-1.867,,,,,,,
1.357,-1.902,,,,,,,
1.372,-1.939,,,,,,,
1.386,-1.978,,,,,,,
1.4,-1.991,,,,,,,
1.414,-2.032,,,,,,,
1.429,-2.046,,,,,,,
1.443,-2.09,,,,,,,
1.458,-2.137,,,,,,,
1.472,-2.152,,,,,,,
1.487,-2.169,,,,,,,
1.501,-2.219,,,,,,,
1.516,-2.236,,,,,,,
1.531,-2.254,,,,,,,
1.551,-2.304,,,,,,,
1.57,-2.32,,,,,,,
1.59,-2.336,,,,,,,
1.61,-2.352,,,,,,,
1.631,-2.369,,,,,,,
1.652,-2.386,,,,,,,
1.673,-2.437,,,,,,,
