0.645,2.324,,,,,,,
0.648,2.266,,,,,,,
0.65,2.207,,,,,,,
0.653,2.149,,,,,,,
0.655,2.09,,,,,,,
0.658,2.032,,,,,,,
0.661,1.972,,,,,,,
0.664,1.916,,,,,,,
0.667,1.856,,,,,,,
0.67,1.798,,,,,,,
0.673,1.741,,,,,,,
0.676,1.684,,,,,,,
0.68,1.627,,,,,,,
0.683,1.567,,,,,,,
0.686,1.509,,,,,,,
0.689,1.452,,,,,,,
0.692,1.392,,,,,,,
0.696,1.334,,,,,,,
0.699,1.277,,,,,,,
0.703,1.218,,,,,,,
0.707,1.161,,,,,,,
0.711,1.107,,,,,,,
0.715,1.05,,,,,,,
0.719,0.995,,,,,,,
0.723,0.939,,,,,,,
0.728,0.887,,,,,,,
0.732,0.825,,,,,,,
0.737,0.773,,,,,,,
0.742,0.713,,,,,,,
0.746,0.658,,,,,,,
0.751,0.607,,,,,,,
0.757,0.547,,,,,,,
0.763,0.494,,,,,,,
0.77,0.441,,,,,,,
0.776,0.395,,,,,,,
0.783,0.336,,,,,,,
0.79,0.285,,,,,,,
0.797,0.238,,,,,,,
0.804,0.178,,,,,,,
0.811,0.124,,,,,,,
0.818,0.075,,,,,,,
0.823,0.022,,,,,,,
0.819,0.042,,,,,,,
0.815,0.066,,,,,,,
0.811,0.089,,,,,,,
0.814,0.067,,,,,,,
0.815,0.056,,,,,,,
0.82,0.02,,,,,,,
0.827,-0.022,,,,,,,
0.833,-0.063,,,,,,,
0.84,-0.106,,,,,,,
0.846,-0.148,,,,,,,
0.853,-0.189,,,,,,,
0.86,-0.231,,,,,,,
0.866,-0.273,,,,,,,
0.873,-0.314,,,,,,,
0.88,-0.357,,,,,,,
0.887,-0.399,,,,,,,
0.894,-0.439,,,,,,,
0.901,-0.48,,,,,,,
0.908,-0.519,,,,,,,
0.915,-0.563,,,,,,,
0.923,-0.601,,,,,,,
0.93,-0.644,,,,,,,
0.937,-0.685,,,,,,,
0.945,-0.722,,,,,,,
0.952,-0.766,,,,,,,
0.959,-0.807,,,,,,,
0.967,-0.844,,,,,,,
0.975,-0.882,,,,,,,
0.983,-0.922,,,,,,,
0.99,-0.963,,,,,,,
0.998,-1.006,,,,,,,
1.006,-1.044,,,,,,,
1.014,-1.084,,,,,,,
1.022,-1.12,,,,,,,
1.029,-1.163,,,,,,,
1.038,-1.201,,,,,,,
1.046,-1.24,,,,,,,
1.056,-1.272,,,,,,,
1.066,-1.311,,,,,,,
1.077,-1.344,,,,,,,
1.088,-1.377,,,,,,,
1.098,-1.413,,,,,,,
1.109,-1.449,,,,,,,
1.119,-1.479,,,,,,,
1.13,-1.519,,,,,,,
1.14,-1.552,,,,,,,
1.151,-1.585,,,,,,,
1.161,-1.62,,,,,,,
1.171,-1.657,,,,,,,
1.181,-1.694,,,,,,,
1.192,-1.723,,,,,,,
1.202,-1.763,,,,,,,
1.212,-1.794,,,,,,,
1.222,-1.826,,,,,,,
1.232,-1.859,,,,,,,
1.242,-1.893,,,,,,,
1.252,-1.929,,,,,,,
1.262,-1.965,,,,,,,
1.276,-1.987,,,,,,,
1.289,-2.022,,,,,,,
1.303,-2.047,,,,,,,
1.316,-2.085,,,,,,,
1.33,-2.111,,,,,,,
1.343,-2.138,,,,,,,
1.357,-2.166,,,,,,,
1.371,-2.195,,,,,,,
1.384,-2.224,,,,,,,
1.398,-2.24,,,,,,,
1.412,-2.271,,,,,,,
1.426,-2.303,,,,,,,
1.44,-2.32,,,,,,,
1.454,-2.354,,,,,,,
1.468,-2.373,,,,,,,
1.482,-2.392,,,,,,,
1.496,-2.429,,,,,,,
1.511,-2.449,,,,,,,
1.525,-2.47,,,,,,,
1.542,-2.487,,,,,,,
1.562,-2.512,,,,,,,
